,shareCount,commentCount
309127,0,29
309128,0,91
309129,0,210
309130,0,67
309131,0,77
309132,0,0
309133,0,39
309134,0,2
309135,0,5
309136,0,26
309137,0,0
309138,0,9
309139,0,22
309140,0,0
309141,0,0
309142,0,310
309143,0,124
309144,0,45
309145,0,16
309146,0,2
309147,0,93
309148,0,23
309149,0,0
309150,0,116
309151,0,4
309152,0,6
309153,0,2
309154,0,8
309155,0,13
309156,0,206
309157,0,78
309158,0,9
309159,0,19
309160,0,101
309161,0,3
309162,0,15
309163,0,42
309164,0,73
309165,0,155
309166,0,77
309167,0,294
309168,0,79
309169,0,33
309170,0,295
309171,0,57
309172,0,50
309173,0,0
309174,0,47
309175,0,0
309176,0,48
309177,0,95
309178,0,89
309179,0,82
309180,0,134
309181,0,361
309182,0,13
309183,0,20
309184,0,22
309185,0,175
309186,0,4
309187,0,14
309188,0,8
309189,0,12
309190,0,3
309191,0,8
309192,0,0
309193,0,2
309194,0,0
309195,0,78
309196,0,3
309197,0,1
309198,0,3
309199,0,0
309200,0,61
309201,0,2
309202,0,1
309203,0,0
309204,0,1
309205,0,13
309206,0,0
309207,0,0
309208,0,0
309209,0,0
309210,0,6
309211,0,20
309212,0,62
309213,0,2
309214,0,28
309215,0,1
309216,0,1
309217,0,2
309218,0,1
309219,0,5
309220,0,1
309221,0,23
309222,0,1
309223,0,3
309224,0,17
309225,0,0
309226,0,9
309227,0,38
309228,0,0
309229,0,5
309230,0,4
309231,0,2
309232,0,0
309233,0,4
309234,0,11
309235,0,10
309236,0,1
309237,0,0
309238,0,2
309239,0,2
309240,0,24
309241,0,0
309242,0,3
309243,0,0
309244,0,16
309245,0,3
309246,0,10
309247,0,0
309248,0,29
309249,0,24
309250,0,15
309251,0,0
309252,0,1
309253,0,2
309254,0,1
309255,0,1
309256,0,2
309257,0,0
309258,0,1
309259,0,0
309260,0,1
309261,0,5
309262,0,5
309263,0,3
309264,0,7
309265,0,17
309266,0,0
309267,0,12
309268,0,2
309269,0,1
309270,0,6
309271,0,0
309272,0,13
309273,0,22
309274,0,10
309275,0,1
309276,0,5
309277,0,2
309278,0,25
309279,0,23
309280,0,25
309281,0,0
309282,0,28
309283,0,9
309284,0,1
309285,0,15
309286,0,0
309287,0,4
309288,0,2
309289,0,3
309290,0,7
309291,0,0
309292,0,0
309293,0,2
309294,0,2
309295,0,1
309296,0,0
309297,0,0
309298,0,1
309299,0,6
309300,0,0
309301,0,0
309302,0,1
309303,0,35
309304,0,6
309305,0,17
309306,0,5
309307,0,0
309308,0,0
309309,0,0
309310,0,0
309311,0,21
309312,0,1
309313,0,3
309314,0,11
309315,0,8
309316,0,0
309317,0,0
309318,0,8
309319,0,0
309320,0,1
309321,0,0
309322,0,17
309323,0,0
309324,0,1
309325,0,13
309326,0,1
309327,0,0
309328,0,0
309329,0,0
309330,0,3
309331,0,1
309332,0,0
309333,0,4
309334,0,0
309335,0,5
309336,0,1
309337,0,3
309338,0,0
309339,0,1
309340,0,0
309341,0,2
309342,0,1
309343,0,2
309344,0,0
309345,0,7
309346,0,11
309347,0,90
309348,0,5
309349,0,0
309350,0,1
309351,0,0
309352,0,2
309353,0,0
309354,0,3
309355,0,0
309356,0,5
309357,0,1
309358,0,6
309359,0,5
309360,0,5
309361,0,0
309362,0,5
309363,0,5
309364,0,71
309365,0,3
309366,0,3
309367,0,25
309368,0,0
309369,0,9
309370,0,0
309371,0,40
309372,0,16
309373,0,0
309374,0,1
309375,0,0
309376,0,3
309377,0,1
309378,0,12
309379,0,0
309380,0,1
309381,0,6
309382,0,0
309383,0,0
309384,0,419
309385,0,4
309386,0,3
309387,0,0
309388,0,1
309389,0,11
309390,0,16
309391,0,98
309392,0,3
309393,0,3
309394,0,28
309395,0,0
309396,0,13
309397,0,5
309398,0,3
309399,0,0
309400,0,0
309401,0,4
309402,0,1
309403,0,3
309404,0,0
309405,0,14
309406,0,1
309407,0,0
309408,0,1
309409,0,8
309410,0,0
309411,0,0
309412,0,3
309413,0,1
309414,0,0
309415,0,1
309416,0,69
309417,0,1
309418,0,1
309419,0,0
309420,0,1
309421,0,2
309422,0,0
309423,0,0
309424,0,3
309425,0,1
309426,0,1
309427,0,0
309428,0,0
309429,0,1
309430,0,0
309431,0,1
309432,0,1
309433,0,19
309434,0,4
309435,0,0
309436,0,1
309437,0,2
309438,0,14
309439,0,1
309440,0,0
309441,0,1
309442,0,10
309443,0,1
309444,0,66
309445,0,1
309446,0,2
309447,0,0
309448,0,2
309449,0,1
309450,0,6
309451,0,22
309452,0,14
309453,0,0
309454,0,6
309455,0,1
309456,0,1
309457,0,23
309458,0,2
309459,0,0
309460,0,6
309461,0,1
309462,0,1
309463,0,1
309464,0,9
309465,0,15
309466,0,0
309467,0,34
309468,0,6
309469,0,2
309470,0,5
309471,0,5
309472,0,2
309473,0,4
309474,0,24
309475,0,12
309476,0,11
309477,0,1
309478,0,0
309479,0,1
309480,0,16
309481,0,8
309482,0,0
309483,0,14
309484,0,4
309485,0,1
309486,0,1
309487,0,0
309488,0,0
309489,0,0
309490,0,1
309491,0,2
309492,0,3
309493,0,9
309494,0,0
309495,0,0
309496,0,1
309497,0,2
309498,0,25
309499,0,8
309500,0,0
309501,0,0
309502,0,1
309503,0,9
309504,0,0
309505,0,2
309506,0,0
309507,0,5
309508,0,0
309509,0,7
309510,0,0
309511,0,15
309512,0,2
309513,0,1
309514,0,0
309515,0,2
309516,0,0
309517,0,35
309518,0,0
309519,0,0
309520,0,2
309521,0,135
309522,0,1
309523,0,0
309524,0,0
309525,0,3
309526,0,0
309527,0,0
309528,0,0
309529,0,3
309530,0,0
309531,0,0
309532,0,0
309533,0,2
309534,0,7
309535,0,0
309536,0,0
309537,0,0
309538,0,1
309539,0,0
309540,0,2
309541,0,56
309542,0,0
309543,0,0
309544,0,0
309545,0,0
309546,0,0
309547,0,2
309548,0,0
309549,0,3
309550,0,0
309551,0,10
309552,0,8
309553,0,0
309554,0,0
309555,0,1
309556,0,14
309557,0,1
309558,0,1
309559,0,38
309560,0,5
309561,0,1
309562,0,0
309563,0,0
309564,0,0
309565,0,0
309566,0,2
309567,0,10
309568,0,5
309569,0,0
309570,0,0
309571,0,1
309572,0,2
309573,0,1
309574,0,2
309575,0,2
309576,0,4
309577,0,19
309578,0,2
309579,0,8
309580,0,2
309581,0,2
309582,0,0
309583,0,6
309584,0,3
309585,0,1
309586,0,2
309587,0,0
309588,0,0
309589,0,8
309590,0,42
309591,0,2
309592,0,5
309593,0,7
309594,0,0
309595,0,8
309596,0,2
309597,0,3
309598,0,0
309599,0,1
309600,0,7
309601,0,0
309602,0,4
309603,0,20
309604,0,13
309605,0,3
309606,0,14
309607,0,2
309608,0,5
309609,0,7
309610,0,2
309611,0,0
309612,0,0
309613,0,55
309614,0,0
309615,0,1
309616,0,0
309617,0,1
309618,0,2
309619,0,0
309620,0,29
309621,0,0
309622,0,2
309623,0,1
309624,0,0
309625,0,12
309626,0,2
309627,0,0
309628,0,5
309629,0,10
309630,0,4
309631,0,10
309632,0,1
309633,0,0
309634,0,1
309635,0,1
309636,0,3
309637,0,1
309638,0,0
309639,0,0
309640,0,1
309641,0,0
309642,0,16
309643,0,0
309644,0,2
309645,0,5
309646,0,1
309647,0,1
309648,0,0
309649,0,0
309650,0,9
309651,0,0
309652,0,1
309653,0,2
309654,0,0
309655,0,0
309656,0,0
309657,0,0
309658,0,2
309659,0,1
309660,0,9
309661,0,0
309662,0,0
309663,0,67
309664,0,4
309665,0,0
309666,0,1
309667,0,6
309668,0,2
309669,0,0
309670,0,7
309671,0,2
309672,0,5
309673,0,0
309674,0,0
309675,0,5
309676,0,1
309677,0,1
309678,0,0
309679,0,17
309680,0,15
309681,0,7
309682,0,0
309683,0,0
309684,0,2
309685,0,0
309686,0,0
309687,0,0
309688,0,2
309689,0,0
309690,0,0
309691,0,0
309692,0,1
309693,0,7
309694,0,5
309695,0,17
309696,0,2
309697,0,11
309698,0,0
309699,0,3
309700,0,0
309701,0,2
309702,0,3
309703,0,1
309704,0,0
309705,0,0
309706,0,15
309707,0,1
309708,0,0
309709,0,4
309710,0,18
309711,0,3
309712,0,10
309713,0,7
309714,0,0
309715,0,2
309716,0,1
309717,0,0
309718,0,30
309719,0,0
309720,0,3
309721,0,3
309722,0,0
309723,0,45
309724,0,1
309725,0,1
309726,0,0
309727,0,1
309728,0,2
309729,0,1
309730,0,0
309731,0,0
309732,0,1
309733,0,0
309734,0,0
309735,0,0
309736,0,5
309737,0,0
309738,0,3
309739,0,4
309740,0,1
309741,0,4
309742,0,0
309743,0,0
309744,0,0
309745,0,2
309746,0,2
309747,0,0
309748,0,10
309749,0,2
309750,0,2
309751,0,12
309752,0,1
309753,0,3
309754,0,1
309755,0,5
309756,0,0
309757,0,0
309758,0,0
309759,0,0
309760,0,12
309761,0,23
309762,0,5
309763,0,2
309764,0,0
309765,0,18
309766,0,0
309767,0,0
309768,0,1
309769,0,15
309770,0,1
309771,0,1
309772,0,8
309773,0,1
309774,0,1
309775,0,3
309776,0,8
309777,0,3
309778,0,6
309779,0,0
309780,0,0
309781,0,1
309782,0,0
309783,0,0
309784,0,0
309785,0,94
309786,0,1
309787,0,2
309788,0,2
309789,0,2
309790,0,2
309791,0,2
309792,0,15
309793,0,0
309794,0,10
309795,0,2
309796,0,0
309797,0,1
309798,0,5
309799,0,0
309800,0,1
309801,0,15
309802,0,3
309803,0,0
309804,0,0
309805,0,2
309806,0,3
309807,0,10
309808,0,7
309809,0,2
309810,0,6
309811,0,0
309812,0,2
309813,0,2
309814,0,1
309815,0,1
309816,0,0
309817,0,0
309818,0,2
309819,0,7
309820,0,0
309821,0,4
309822,0,0
309823,0,0
309824,0,2
309825,0,1
309826,0,17
309827,0,19
309828,0,3
309829,0,0
309830,0,0
309831,0,1
309832,0,0
309833,0,1
309834,0,15
309835,0,6
309836,0,2
309837,0,1
309838,0,2
309839,0,3
309840,0,6
309841,0,1
309842,0,0
309843,0,0
309844,0,1
309845,0,1
309846,0,4
309847,0,1
309848,0,0
309849,0,0
309850,0,43
309851,0,23
309852,0,6
309853,0,5
309854,0,0
309855,0,2
309856,0,0
309857,0,16
309858,0,1
309859,0,3
309860,0,1
309861,0,0
309862,0,0
309863,0,0
309864,0,6
309865,0,5
309866,0,0
309867,0,0
309868,0,0
309869,0,0
309870,0,1
309871,0,2
309872,0,1
309873,0,3
309874,0,1
309875,0,0
309876,0,1
309877,0,1
309878,0,0
309879,0,8
309880,0,1
309881,0,16
309882,0,1
309883,0,1
309884,0,5
309885,0,38
309886,0,0
309887,0,1
309888,0,0
309889,0,49
309890,0,2
309891,0,8
309892,0,5
309893,0,2
309894,0,2
309895,0,2
309896,0,4
309897,0,48
309898,0,1
309899,0,4
309900,0,4
309901,0,1
309902,0,4
309903,0,16
309904,0,0
309905,0,11
309906,0,1
309907,0,1
309908,0,32
309909,0,0
309910,0,0
309911,0,4
309912,0,2
309913,0,1
309914,0,0
309915,0,0
309916,0,1
309917,0,0
309918,0,2
309919,0,2
309920,0,0
309921,0,6
309922,0,0
309923,0,0
309924,0,4
309925,0,0
309926,0,1
309927,0,0
309928,0,0
309929,0,9
309930,0,0
309931,0,2
309932,0,0
309933,0,5
309934,0,7
309935,0,1
309936,0,4
309937,0,2
309938,0,2
309939,0,3
309940,0,1
309941,0,0
309942,0,1
309943,0,23
309944,0,0
309945,0,5
309946,0,13
309947,0,0
309948,0,1
309949,0,42
309950,0,2
309951,0,2
309952,0,0
309953,0,4
309954,0,2
309955,0,2
309956,0,5
309957,0,5
309958,0,0
309959,0,1
309960,0,0
309961,0,5
309962,0,0
309963,0,2
309964,0,1
309965,0,3
309966,0,24
309967,0,1
309968,0,3
309969,0,4
309970,0,0
309971,0,3
309972,0,1
309973,0,6
309974,0,1
309975,0,5
309976,0,7
309977,0,3
309978,0,0
309979,0,4
309980,0,0
309981,0,5
309982,0,0
309983,0,1
309984,0,1
309985,0,8
309986,0,12
309987,0,3
309988,0,8
309989,0,0
309990,0,0
309991,0,2
309992,0,122
309993,0,19
309994,0,0
309995,0,38
309996,0,3
309997,0,1
309998,0,0
309999,0,3
310000,0,5
310001,0,0
310002,0,12
310003,0,3
310004,0,1
310005,0,3
310006,0,0
310007,0,3
310008,0,9
310009,0,0
310010,0,2
310011,0,2
310012,0,0
310013,0,1
310014,0,2
310015,0,1
310016,0,0
310017,0,7
310018,0,3
310019,0,24
310020,0,0
310021,0,0
310022,0,21
310023,0,8
310024,0,0
310025,0,4
310026,0,3
310027,0,13
310028,0,0
310029,0,5
310030,0,0
310031,0,1
310032,0,1
310033,0,1
310034,0,0
310035,0,0
310036,0,15
310037,0,0
310038,0,14
310039,0,0
310040,0,3
310041,0,2
310042,0,0
310043,0,4
310044,0,5
310045,0,4
310046,0,4
310047,0,0
310048,0,0
310049,0,5
310050,0,8
310051,0,0
310052,0,8
310053,0,22
310054,0,1
310055,0,30
310056,0,32
310057,0,14
310058,0,26
310059,0,14
310060,0,0
310061,0,6
310062,0,1
310063,0,21
310064,0,31
310065,0,0
310066,0,1
310067,0,0
310068,0,1
310069,0,1
310070,0,5
310071,0,12
310072,0,0
310073,0,0
310074,0,0
310075,0,2
310076,0,5
310077,0,0
310078,0,15
310079,0,0
310080,0,1
310081,0,0
310082,0,0
310083,0,11
310084,0,3
310085,0,32
310086,0,0
310087,0,1
310088,0,4
310089,0,0
310090,0,0
310091,0,0
310092,0,0
310093,0,0
310094,0,32
310095,0,10
310096,0,12
310097,0,2
310098,0,0
310099,0,0
310100,0,5
310101,0,2
310102,0,0
310103,0,2
310104,0,0
310105,0,0
310106,0,0
310107,0,10
310108,0,0
310109,0,0
310110,0,13
310111,0,7
310112,0,0
310113,0,51
310114,0,4
310115,0,4
310116,0,0
310117,0,2
310118,0,0
310119,0,28
310120,0,17
310121,0,26
310122,0,7
310123,0,0
310124,0,0
310125,0,12
310126,0,1
310127,0,1
310128,0,4
310129,0,0
310130,0,20
310131,0,0
310132,0,0
310133,0,4
310134,0,5
310135,0,0
310136,0,1
310137,0,19
310138,0,1
310139,0,0
310140,0,0
310141,0,1
310142,0,9
310143,0,0
310144,0,0
310145,0,1
310146,0,1
310147,0,27
310148,0,5
310149,0,10
310150,0,1
310151,0,0
310152,0,0
310153,0,0
310154,0,1
310155,0,10
310156,0,0
310157,0,1
310158,0,8
310159,0,1
310160,0,0
310161,0,17
310162,0,0
310163,0,0
310164,0,2
310165,0,0
310166,0,2
310167,0,0
310168,0,0
310169,0,1
310170,0,1
310171,0,0
310172,0,1
310173,0,1
310174,0,2
310175,0,0
310176,0,0
310177,0,0
310178,0,0
310179,0,1
310180,0,246
310181,0,0
310182,0,12
310183,0,1
310184,0,4
310185,0,0
310186,0,3
310187,0,102
310188,0,2
310189,0,1
310190,0,1
310191,0,12
310192,0,0
310193,0,4
310194,0,52
310195,0,0
310196,0,0
310197,0,0
310198,0,0
310199,0,1
310200,0,0
310201,0,2
310202,0,0
310203,0,4
310204,0,1
310205,0,1
310206,0,2
310207,0,1
310208,0,1
310209,0,0
310210,0,0
310211,0,1
310212,0,0
310213,0,0
310214,0,2
310215,0,1
310216,0,1
310217,0,1
310218,0,0
310219,0,0
310220,0,2
310221,0,0
310222,0,0
310223,0,2
310224,0,3
310225,0,6
310226,0,1
310227,0,1
310228,0,5
310229,0,2
310230,0,5
310231,0,1
310232,0,1
310233,0,3
310234,0,1
310235,0,0
310236,0,1
310237,0,1
310238,0,0
310239,0,1
310240,0,0
310241,0,1
310242,0,1
310243,0,3
310244,0,1
310245,0,0
310246,0,1
310247,0,0
310248,0,0
310249,0,0
310250,0,0
310251,0,1
310252,0,1
310253,0,0
310254,0,0
310255,0,0
310256,0,1
310257,0,0
310258,0,1
310259,0,0
310260,0,0
310261,0,1
310262,0,0
310263,0,1
310264,0,0
310265,0,0
310266,0,1
310267,0,1
310268,0,1
310269,0,0
310270,0,0
310271,0,0
310272,0,0
310273,0,0
310274,0,0
310275,0,1
310276,0,0
310277,0,1
310278,0,0
310279,0,0
310280,0,0
310281,0,0
310282,0,0
310283,0,0
310284,0,0
310285,0,0
310286,0,0
310287,0,0
310288,0,0
310289,0,0
310290,0,0
310291,0,0
310292,0,0
310293,0,1
310294,0,0
310295,0,1
310296,0,0
310297,0,0
310298,0,0
310299,0,0
310300,0,0
310301,0,0
310302,0,2
310303,0,0
310304,0,0
310305,0,0
310306,0,0
310307,0,0
310308,0,1
310309,0,1
310310,0,0
310311,0,1
310312,0,0
310313,0,0
310314,0,1
310315,0,1
310316,0,0
310317,0,1
310318,0,1
310319,0,0
310320,0,0
310321,0,0
310322,0,0
310323,0,2
310324,0,0
310325,0,0
310326,0,0
310327,0,1
310328,0,0
310329,0,0
310330,0,0
310331,0,0
310332,0,0
310333,0,1
310334,0,0
310335,0,1
310336,0,0
310337,0,0
310338,0,0
310339,0,4
310340,0,0
310341,0,1
310342,0,1
310343,0,0
310344,0,0
310345,0,1
310346,0,3
310347,0,0
310348,0,0
310349,0,3
310350,0,0
310351,0,0
310352,0,0
310353,0,0
310354,0,0
310355,0,1
310356,0,8
310357,0,3
310358,0,2
310359,0,0
310360,0,1
310361,0,2
310362,0,2
310363,0,7
310364,0,2
310365,0,2
310366,0,0
310367,0,1
310368,0,2
310369,0,0
310370,0,0
310371,0,1
310372,0,0
310373,0,1
310374,0,1
310375,0,0
310376,0,1
310377,0,0
310378,0,0
310379,0,0
310380,0,0
310381,0,1
310382,0,1
310383,0,0
310384,0,0
310385,0,1
310386,0,0
310387,0,1
310388,0,0
310389,0,0
310390,0,0
310391,0,0
310392,0,0
310393,0,0
310394,0,0
310395,0,0
310396,0,0
310397,0,0
310398,0,0
310399,0,0
310400,0,2
310401,0,0
310402,0,0
310403,0,0
310404,0,0
310405,0,0
310406,0,1
310407,0,1
310408,0,0
310409,0,0
310410,0,0
310411,0,0
310412,0,0
310413,0,0
310414,0,1
310415,0,0
310416,0,0
310417,0,0
310418,0,0
310419,0,3
310420,0,11
310421,0,1
310422,0,6
310423,0,0
310424,0,2
310425,0,1
310426,0,0
310427,0,2
310428,0,1
310429,0,12
310430,0,1
310431,0,0
310432,0,1
310433,0,4
310434,0,38
310435,0,3
310436,0,1
310437,0,0
310438,0,3
310439,0,0
310440,0,67
310441,0,0
310442,0,0
310443,0,2
310444,0,2
310445,0,0
310446,0,2
310447,0,6
310448,0,0
310449,0,3
310450,0,0
310451,0,0
310452,0,0
310453,0,1
310454,0,1
310455,0,0
310456,0,0
310457,0,3
310458,0,0
310459,0,1
310460,0,0
310461,0,0
310462,0,0
310463,0,1
310464,0,0
310465,0,0
310466,0,0
310467,0,0
310468,0,1
310469,0,6
310470,0,1
310471,0,0
310472,0,1
310473,0,1
310474,0,3
310475,0,1
310476,0,0
310477,0,3
310478,0,1
310479,0,1
310480,0,2
310481,0,6
310482,0,1
310483,0,0
310484,0,2
310485,0,0
310486,0,0
310487,0,0
310488,0,0
310489,0,1
310490,0,2
310491,0,0
310492,0,0
310493,0,2
310494,0,10
310495,0,8
310496,0,1
310497,0,1
310498,0,0
310499,0,4
310500,0,10
310501,0,1
310502,0,0
310503,0,22
310504,0,0
310505,0,7
310506,0,3
310507,0,2
310508,0,2
310509,0,0
310510,0,2
310511,0,1
310512,0,0
310513,0,4
310514,0,0
310515,0,5
310516,0,0
310517,0,1
310518,0,0
310519,0,0
310520,0,1
310521,0,0
310522,0,0
310523,0,3
310524,0,12
310525,0,1
310526,0,0
310527,0,0
310528,0,19
310529,0,1
310530,0,0
310531,0,0
310532,0,4
310533,0,1
310534,0,3
310535,0,3
310536,0,0
310537,0,0
310538,0,0
310539,0,1
310540,0,0
310541,0,0
310542,0,1
310543,0,0
310544,0,0
310545,0,5
310546,0,3
310547,0,0
310548,0,2
310549,0,5
310550,0,3
310551,0,0
310552,0,0
310553,0,1
310554,0,0
310555,0,1
310556,0,0
310557,0,6
310558,0,1
310559,0,1
310560,0,0
310561,0,0
310562,0,2
310563,0,0
310564,0,2
310565,0,0
310566,0,0
310567,0,1
310568,0,3
310569,0,0
310570,0,0
310571,0,0
310572,0,1
310573,0,0
310574,0,1
310575,0,0
310576,0,6
310577,0,1
310578,0,1
310579,0,0
310580,0,0
310581,0,1
310582,0,0
310583,0,1
310584,0,3
310585,0,1
310586,0,0
310587,0,0
310588,0,4
310589,0,1
310590,0,0
310591,0,7
310592,0,0
310593,0,0
310594,0,0
310595,0,1
310596,0,0
310597,0,0
310598,0,0
310599,0,0
310600,0,1
310601,0,0
310602,0,0
310603,0,0
310604,0,0
310605,0,0
310606,0,0
310607,0,4
310608,0,0
310609,0,0
310610,0,2
310611,0,0
310612,0,0
310613,0,0
310614,0,2
310615,0,1
310616,0,0
310617,0,0
310618,0,0
310619,0,0
310620,0,0
310621,0,0
310622,0,7
310623,0,0
310624,0,0
310625,0,0
310626,0,0
310627,0,0
310628,0,0
310629,0,2
310630,0,0
310631,0,1
310632,0,0
310633,0,1
310634,0,0
310635,0,0
310636,0,1
310637,0,2
310638,0,1
310639,0,2
310640,0,14
310641,0,0
310642,0,5
310643,0,0
310644,0,0
310645,0,3
310646,0,0
310647,0,2
310648,0,1
310649,0,1
310650,0,0
310651,0,4
310652,0,0
310653,0,3
310654,0,0
310655,0,0
310656,0,0
310657,0,1
310658,0,0
310659,0,4
310660,0,1
310661,0,0
310662,0,0
310663,0,1
310664,0,1
310665,0,0
310666,0,0
310667,0,2
310668,0,1
310669,0,2
310670,0,1
310671,0,2
310672,0,0
310673,0,13
310674,0,4
310675,0,1
310676,0,0
310677,0,2
310678,0,0
310679,0,0
310680,0,7
310681,0,0
310682,0,0
310683,0,0
310684,0,0
310685,0,0
310686,0,1
310687,0,2
310688,0,0
310689,0,0
310690,0,0
310691,0,0
310692,0,1
310693,0,2
310694,0,0
310695,0,0
310696,0,0
310697,0,0
310698,0,0
310699,0,0
310700,0,1
310701,0,3
310702,0,2
310703,0,0
310704,0,0
310705,0,0
310706,0,0
310707,0,1
310708,0,2
310709,0,1
310710,0,0
310711,0,1
310712,0,1
310713,0,1
310714,0,0
310715,0,0
310716,0,3
310717,0,1
310718,0,0
310719,0,1
310720,0,0
310721,0,0
310722,0,1
310723,0,0
310724,0,1
310725,0,0
310726,0,0
310727,0,1
310728,0,2
310729,0,2
310730,0,1
310731,0,1
310732,0,0
310733,0,1
310734,0,0
310735,0,0
310736,0,4
310737,0,0
310738,0,0
310739,0,0
310740,0,0
310741,0,0
310742,0,1
310743,0,5
310744,0,0
310745,0,0
310746,0,0
310747,0,0
310748,0,0
310749,0,2
310750,0,1
310751,0,1
310752,0,1
310753,0,0
310754,0,0
310755,0,1
310756,0,6
310757,0,0
310758,0,0
310759,0,1
310760,0,0
310761,0,0
310762,0,0
310763,0,1
310764,0,3
310765,0,0
310766,0,8
310767,0,0
310768,0,1
310769,0,1
310770,0,0
310771,0,0
310772,0,0
310773,0,4
310774,0,1
310775,0,0
310776,0,0
310777,0,0
310778,0,0
310779,0,1
310780,0,0
310781,0,1
310782,0,0
310783,0,1
310784,0,0
310785,0,0
310786,0,0
310787,0,0
310788,0,0
310789,0,0
310790,0,3
310791,0,1
310792,0,0
310793,0,0
310794,0,0
310795,0,2
310796,0,0
310797,0,3
310798,0,0
310799,0,0
310800,0,0
310801,0,0
310802,0,0
310803,0,0
310804,0,0
310805,0,0
310806,0,22
310807,0,3
310808,0,0
310809,0,0
310810,0,0
310811,0,0
310812,0,6
310813,0,5
310814,0,1
310815,0,0
310816,0,0
310817,0,1
310818,0,1
310819,0,1
310820,0,1
310821,0,33
310822,0,63
310823,0,0
310824,0,0
310825,0,17
310826,0,37
310827,0,76
310828,0,24
310829,0,9
310830,0,6
310831,0,1
310832,0,6
310833,0,570
310834,0,10
310835,0,86
310836,0,2
310837,0,27
310838,0,106
310839,0,890
310840,0,60
310841,0,1566
310842,0,2
310843,0,3
310844,0,51
310845,0,5342
310846,0,59
310847,0,14
310848,0,14
310849,0,2124
310850,0,9
310851,0,20
310852,0,2198
310853,0,18
310854,0,1724
310855,0,37
310856,0,2773
310857,0,68
310858,0,33
310859,0,1400
310860,0,3462
310861,0,28
310862,0,9423
310863,0,156
310864,0,142
310865,0,3115
310866,0,15
310867,0,164
310868,0,416
310869,0,1520
310870,0,67
310871,0,767
310872,0,24
310873,0,1484
310874,0,5
310875,0,511
310876,0,2498
310877,0,1
310878,0,18
310879,0,637
310880,0,83
310881,0,1407
310882,0,114
310883,0,121
310884,0,1340
310885,0,54
310886,0,13
310887,0,1551
310888,0,23
310889,0,1001
310890,0,9
310891,0,19
310892,0,2842
310893,0,6822
310894,0,2332
310895,0,562
310896,0,1251
310897,0,27
310898,0,1501
310899,0,2090
310900,0,623
310901,0,3774
310902,0,1999
310903,0,97
310904,0,3671
310905,0,18
310906,0,3991
310907,0,464
310908,0,140
310909,0,1354
310910,0,36
310911,0,3604
310912,0,19
310913,0,1605
310914,0,33
310915,0,1654
310916,0,14
310917,0,3288
310918,0,7
310919,0,261
310920,0,2994
310921,0,420
310922,0,217
310923,0,135
310924,0,2397
310925,0,613
310926,0,617
310927,0,1006
310928,0,377
310929,0,3148
310930,0,18
310931,0,129
310932,0,145
310933,0,37
310934,0,108
310935,0,808
310936,0,118
310937,0,25
310938,0,45
310939,0,32
310940,0,2634
310941,0,12
310942,0,99
310943,0,60
310944,0,2225
310945,0,154
310946,0,7
310947,0,4842
310948,0,19
310949,0,35
310950,0,30
310951,0,978
310952,0,7
310953,0,21
310954,0,49
310955,0,2839
310956,0,114
310957,0,141
310958,0,8
310959,0,5808
310960,0,55
310961,0,130
310962,0,157
310963,0,82
310964,0,99
310965,0,2656
310966,0,23
310967,0,2
310968,0,34
310969,0,13
310970,0,19
310971,0,10
310972,0,1307
310973,0,238
310974,0,148
310975,0,357
310976,0,18
310977,0,17
310978,0,312
310979,0,21
310980,0,11
310981,0,900
310982,0,861
310983,0,39
310984,0,6
310985,0,53
310986,0,1680
310987,0,11
310988,0,8
310989,0,249
310990,0,20
310991,0,686
310992,0,15
310993,0,37
310994,0,377
310995,0,78
310996,0,493
310997,0,26
310998,0,1732
310999,0,15
311000,0,1537
311001,0,64
311002,0,51
311003,0,1752
311004,0,56
311005,0,5065
311006,0,239
311007,0,90
311008,0,330
311009,0,25
311010,0,262
311011,0,102
311012,0,90
311013,0,39
311014,0,1384
311015,0,23
311016,0,238
311017,0,12
311018,0,81
311019,0,526
311020,0,6
311021,0,361
311022,0,12
311023,0,46
311024,0,79
311025,0,24
311026,0,227
311027,0,24
311028,0,15
311029,0,53
311030,0,537
311031,0,5508
311032,0,32
311033,0,5
311034,0,4451
311035,0,65
311036,0,3487
311037,0,6
311038,0,1649
311039,0,74
311040,0,66
311041,0,51
311042,0,576
311043,0,1879
311044,0,59
311045,0,48
311046,0,79
311047,0,41
311048,0,1229
311049,0,1117
311050,0,26
311051,0,103
311052,0,4770
311053,0,2390
311054,0,223
311055,0,8
311056,0,1198
311057,0,303
311058,0,6409
311059,0,16
311060,0,21
311061,0,1124
311062,0,28
311063,0,11
311064,0,13
311065,0,2960
311066,0,33
311067,0,85
311068,0,835
311069,0,20
311070,0,37
311071,0,32
311072,0,1060
311073,0,4
311074,0,11
311075,0,14
311076,0,179
311077,0,6
311078,0,706
311079,0,14
311080,0,9
311081,0,14
311082,0,3
311083,0,1228
311084,0,5
311085,0,8
311086,0,28
311087,0,569
311088,0,240
311089,0,9
311090,0,40
311091,0,34
311092,0,376
311093,0,32
311094,0,8
311095,0,47
311096,0,4925
311097,0,49
311098,0,65
311099,0,15
311100,0,12
311101,0,383
311102,0,5
311103,0,2447
311104,0,71
311105,0,37
311106,0,12
311107,0,6473
311108,0,10158
311109,0,34
311110,0,18
311111,0,735
311112,0,2059
311113,0,31
311114,0,33
